Manufacturer,Permit Number,DATE,VIN NUMBER,"VEHICLE IS CAPABLE OF OPERATING WITHOUT A DRIVER
(Yes or No)","DRIVER PRESENT
(Yes or No)","DISENGAGEMENT INITIATED BY
(AV System, Test Driver, Remote Operator, or Passenger)","DISENGAGEMENT
LOCATION
(Interstate, Freeway, Highway, Rural Road, Street, or Parking Facility)",DESCRIPTION OF FACTS CAUSING DISENGAGEMENT,incident_day_of_week,incident_month
VALEO NORTH AMERICA INC.,AVT017,2021-01-19 00:00:00,1V2NR2CA2JC509341,No,Yes,Test Driver,HIGHWAY,"Weather(Sunny): The vehicle moving irregularly due to poor/bad lane detections where white lane mark background is painted in black color and traces of old lane markings still present on US-101 Freeway,  No unusual conditions were observed",Tuesday,January
VALEO NORTH AMERICA INC.,AVT017,2021-01-21 00:00:00,1V2NR2CA2JC509341,No,Yes,Test Driver,HIGHWAY,"Weather(Sunny): The vehicle shifting in it's lateral movement at the exits on the highway but then adjusting to its original course, No unusual conditions were observed",Thursday,January
VALEO NORTH AMERICA INC.,AVT017,2021-01-21 00:00:00,1V2NR2CA2JC509341,No,Yes,Test Driver,HIGHWAY,"Weather(Sunny): The vehicle moving irregularly due to poor/bad lane detections where white lane mark background is painted in black color on US-101 Freeway,  No unusual conditions were observed, within ODD",Thursday,January
VALEO NORTH AMERICA INC.,AVT017,2021-01-21 00:00:00,1V2NR2CA2JC509341,No,Yes,Test Driver,HIGHWAY,"Weather(Sunny): The vehicle braked too early when the object is too far from the vehicle, No unusual conditions were observed",Thursday,January
VALEO NORTH AMERICA INC.,AVT017,2021-01-21 00:00:00,1V2NR2CA2JC509341,No,Yes,Test Driver,HIGHWAY,"Weather(Sunny): Precautionary disengagement in response to the autonomous vehicle due to very fast traffic in the next lane, No unusual conditions were observed",Thursday,January
VALEO NORTH AMERICA INC.,AVT017,2021-01-21 00:00:00,1V2NR2CA2JC509341,No,Yes,Test Driver,HIGHWAY,"Weather(Sunny): Precautionary disengagement in response to the autonomous vehicle as the vehicle might have ran into the concrete barriers due to no visible lanes, outside of ODD",Thursday,January
VALEO NORTH AMERICA INC.,AVT017,2021-01-21 00:00:00,1V2NR2CA2JC509341,No,Yes,Test Driver,HIGHWAY,"Weather(Sunny): Precautionary disengagement in response to the autonomous vehicle as the vehicle might have ran into the construction zone orange cones due to no visible lanes, outside of ODD",Thursday,January
VALEO NORTH AMERICA INC.,AVT017,2021-01-21 00:00:00,1V2NR2CA2JC509341,No,Yes,Test Driver,HIGHWAY,"Weather(Sunny): The vehicle braked too early when the object is too far from the vehicle, No unusual conditions were observed",Thursday,January
VALEO NORTH AMERICA INC.,AVT017,2021-01-21 00:00:00,1V2NR2CA2JC509341,No,Yes,Test Driver,HIGHWAY,"Weather(Sunny): The vehicle shifting in it's lateral movement at the exits on the highway but then adjusting to its original course, No unusual conditions were observed",Thursday,January
VALEO NORTH AMERICA INC.,AVT017,2021-01-21 00:00:00,1V2NR2CA2JC509341,No,Yes,Test Driver,HIGHWAY,"Weather(Sunny): The vehicle moving irregularly due to poor/bad lane detections where white lane mark background is painted in black color on US-101 Freeway,  No unusual conditions were observed",Thursday,January
VALEO NORTH AMERICA INC.,AVT017,2021-01-21 00:00:00,1V2NR2CA2JC509341,No,Yes,Test Driver,HIGHWAY,"Weather(Sunny): Precautionary disengagement in response to the autonomous vehicle as the vehicle might have ran into the construction zone orange cones due to no visible lanes, outside of ODD",Thursday,January
VALEO NORTH AMERICA INC.,AVT017,2021-01-21 00:00:00,1V2NR2CA2JC509341,No,Yes,Test Driver,HIGHWAY,"Weather(Sunny): The vehicle moving irregularly due to poor/bad lane detections where white lane mark background is painted in black color on US-101 Freeway,  No unusual conditions were observed",Thursday,January
VALEO NORTH AMERICA INC.,AVT017,2021-02-15 00:00:00,SALVN2BG7FH960125,No,Yes,Test Driver,STREET,"Weather (Cloudy, Light Rain): Controls disegaged during stop at traffic light intersection, unknown cause",Monday,February
VALEO NORTH AMERICA INC.,AVT017,2021-02-15 00:00:00,SALVN2BG7FH960125,No,Yes,Test Driver,STREET,"Weather (Cloudy, Light Rain):  Pedestrian crossing post detected in center of roadway, perception issue",Monday,February
VALEO NORTH AMERICA INC.,AVT017,2021-02-15 00:00:00,SALVN2BG7FH960125,No,Yes,Test Driver,STREET,"Weather (Cloudy, Light Rain):  Reckless driver went through 4-way stop intersection when it was the test vehicle's turn",Monday,February
VALEO NORTH AMERICA INC.,AVT017,2021-02-23 00:00:00,SALVN2BG7FH960125,No,Yes,Test Driver,STREET,"Weather(Sunny): Construction zone, outside of ODD",Tuesday,February
VALEO NORTH AMERICA INC.,AVT017,2021-02-23 00:00:00,SALVN2BG7FH960125,No,Yes,Test Driver,STREET,"Weather(Sunny): Road user was going to undercut test vehicle during right turn, Driver' safety decision",Tuesday,February
VALEO NORTH AMERICA INC.,AVT017,2021-02-23 00:00:00,SALVN2BG7FH960125,No,Yes,Test Driver,STREET,Weather(Sunny): Controls disengaged due to requesting deceleration above threshold (part of our safety concept),Tuesday,February
VALEO NORTH AMERICA INC.,AVT017,2021-02-23 00:00:00,SALVN2BG7FH960125,No,Yes,Test Driver,STREET,"Weather(Sunny): Controls did not stop vehicle for pedestrian going across crosswalk that intersected left turn, perception issue",Tuesday,February
VALEO NORTH AMERICA INC.,AVT017,2021-02-23 00:00:00,SALVN2BG7FH960125,No,Yes,Test Driver,STREET,"Weather(Sunny): Vehicle stopped on right turn due to being too close to adjacent on-coming traffic, ouside of ODD",Tuesday,February
VALEO NORTH AMERICA INC.,AVT017,2021-03-05 00:00:00,SALVN2BG7FH960125,No,Yes,Test Driver,STREET,"Weather(Sunny): Traffic light stayed at red color when it was green, perception issue",Friday,March
VALEO NORTH AMERICA INC.,AVT017,2021-03-05 00:00:00,SALVN2BG7FH960125,No,Yes,Test Driver,STREET,"Weather(Sunny): Car didn't restart when there was nothing to stop it to. (control issue) , unknown cause",Friday,March
VALEO NORTH AMERICA INC.,AVT017,2021-03-05 00:00:00,SALVN2BG7FH960125,No,Yes,Test Driver,STREET,"Weather(Sunny): Precautionary disengagement in response to a really close parked vehicle, driver' safety decision",Friday,March
VALEO NORTH AMERICA INC.,AVT017,2021-03-05 00:00:00,SALVN2BG7FH960125,No,Yes,Test Driver,STREET,"Weather(Sunny): Precautionary disengagement at crowdy unrpotected left turn, driver safety decision",Friday,March
VALEO NORTH AMERICA INC.,AVT017,2021-03-05 00:00:00,SALVN2BG7FH960125,No,Yes,Test Driver,STREET,"Weather(Sunny): Front camera temporary loss, hardware issue",Friday,March
VALEO NORTH AMERICA INC.,AVT017,2021-03-05 00:00:00,SALVN2BG7FH960125,No,Yes,Test Driver,STREET,"Weather(Sunny): Virtual object created because of ghost object at pedestrian crossing, Perception issue",Friday,March
VALEO NORTH AMERICA INC.,AVT017,2021-03-05 00:00:00,SALVN2BG7FH960125,No,Yes,Test Driver,STREET,"Weather(Sunny): Functionnal, construction zone, outside of ODD",Friday,March
VALEO NORTH AMERICA INC.,AVT017,2021-03-05 00:00:00,SALVN2BG7FH960125,No,Yes,Test Driver,STREET,"Weather(Sunny): Precautionary disengagement in response to a really close parked vehicle, driver' safety decision",Friday,March
VALEO NORTH AMERICA INC.,AVT017,2021-03-05 00:00:00,SALVN2BG7FH960125,No,Yes,Test Driver,STREET,"Weather(Sunny): Precautionary disengagement in response to a bike cutting in on our lane, driver safety decision",Friday,March
VALEO NORTH AMERICA INC.,AVT017,2021-03-05 00:00:00,SALVN2BG7FH960125,No,Yes,Test Driver,STREET,"Weather(Sunny): Precautionary disengagement in response to a erratically pedestrian crossing, driver safety decision",Friday,March
VALEO NORTH AMERICA INC.,AVT017,2021-03-11 00:00:00,SALVN2BG7FH960125,No,Yes,Test Driver,STREET,"Weather(Cloudy): Driver's decision to takeover during unprotected left turn to let a bicycle pass, driver safety decision",Thursday,March
VALEO NORTH AMERICA INC.,AVT017,2021-03-11 00:00:00,SALVN2BG7FH960125,No,Yes,Test Driver,STREET,"Weather(Cloudy): Driver's decision to takeover because red light at traffic light seen too late, perception issue",Thursday,March
VALEO NORTH AMERICA INC.,AVT017,2021-03-11 00:00:00,SALVN2BG7FH960125,No,Yes,Test Driver,STREET,"Weather(Cloudy): Driver's decision to takeover because red light at traffic light seen too late, perception issue",Thursday,March
VALEO NORTH AMERICA INC.,AVT017,2021-03-11 00:00:00,SALVN2BG7FH960125,No,Yes,Test Driver,STREET,"Weather(Cloudy): Driver's decision to takeover because too much high speed during a turn, control issue",Thursday,March
VALEO NORTH AMERICA INC.,AVT017,2021-03-11 00:00:00,SALVN2BG7FH960125,No,Yes,AV System,STREET,"Weather(Cloudy): Car disengagement because braking too hard on a parked car (part of the safey concept, when pushing too hard the brake pedal, system gave back the control)",Thursday,March
VALEO NORTH AMERICA INC.,AVT017,2021-03-11 00:00:00,SALVN2BG7FH960125,No,Yes,Test Driver,STREET,"Weather(Cloudy): Driver's decision to takeover because pedestrian detection at pedestrian crossing was erratic, driver safety decision",Thursday,March
VALEO NORTH AMERICA INC.,AVT017,2021-03-11 00:00:00,SALVN2BG7FH960125,No,Yes,AV System,STREET,"Weather(Cloudy): Car disengagement because braking too hard on a red traffic light that switched lately to red color (part of the safey concept, when pushing too hard the brake pedal, system gave back the control)",Thursday,March
VALEO NORTH AMERICA INC.,AVT017,2021-03-11 00:00:00,SALVN2BG7FH960125,No,Yes,Test Driver,STREET,Weather(Cloudy): Driver's decision to takeover because too close to a parked object,Thursday,March
VALEO NORTH AMERICA INC.,AVT017,2021-03-11 00:00:00,SALVN2BG7FH960125,No,Yes,AV System,STREET,"Weather(Cloudy): Car disengagement because braking too hard during unprotected left turn (part of the safey concept, when pushing too hard the brake pedal, system gave back the control)",Thursday,March
VALEO NORTH AMERICA INC.,AVT017,2021-03-11 00:00:00,SALVN2BG7FH960125,No,Yes,Test Driver,STREET,"Weather(Cloudy): Driver's decision to takeover too pass a car trying to park in the middle of ego lane, outside of ODD",Thursday,March
VALEO NORTH AMERICA INC.,AVT017,2021-03-11 00:00:00,SALVN2BG7FH960125,No,Yes,Test Driver,STREET,"Weather(Cloudy): Driver's decision to takeover too pass a car trying to park in the middle of ego lane, outside of ODD",Thursday,March
VALEO NORTH AMERICA INC.,AVT017,2021-03-11 00:00:00,SALVN2BG7FH960125,No,Yes,Test Driver,STREET,Weather(Cloudy): Driver's decision to takeover to consider a reckless driver that passed illegaly before us,Thursday,March
VALEO NORTH AMERICA INC.,AVT017,2021-03-11 00:00:00,SALVN2BG7FH960125,No,Yes,Test Driver,STREET,"Weather(Cloudy): Driver's decision to takeover because side vehicle detected in ego lane, outside of ODD",Thursday,March
VALEO NORTH AMERICA INC.,AVT017,2021-03-11 00:00:00,SALVN2BG7FH960125,No,Yes,Test Driver,STREET,"Weather(Cloudy): Driver's decision to takeover because ego vehicle was braking on a sign in the middle of a pedestrian crossing considered as a pedestrian, perception issue",Thursday,March
VALEO NORTH AMERICA INC.,AVT017,2021-03-11 00:00:00,SALVN2BG7FH960125,No,Yes,Test Driver,STREET,"Weather(Cloudy): Driver's decision to takeover because the front car was parked in the middle of the ego lane, outside of ODD",Thursday,March
VALEO NORTH AMERICA INC.,AVT017,2021-03-11 00:00:00,SALVN2BG7FH960125,No,Yes,Test Driver,STREET,Weather(Cloudy): Driver's decision to takeover because a bicycle was crossing the road in an intersection (safety  decision),Thursday,March
VALEO NORTH AMERICA INC.,AVT017,2021-03-11 00:00:00,SALVN2BG7FH960125,No,Yes,Test Driver,STREET,"Weather(Cloudy): Driver's decision to takeover because the front car was parked in the middle of the ego lane, outside of ODD",Thursday,March
VALEO NORTH AMERICA INC.,AVT017,2021-03-11 00:00:00,SALVN2BG7FH960125,No,Yes,Test Driver,STREET,"Weather(Cloudy): Driver's decision to takeover because sensor loss, hardware issue",Thursday,March
VALEO NORTH AMERICA INC.,AVT017,2021-03-11 00:00:00,SALVN2BG7FH960125,No,Yes,Test Driver,STREET,"Weather(Cloudy): Driver's decision to takeover because side vehicle detected in ego lane, outside of ODD",Thursday,March
VALEO NORTH AMERICA INC.,AVT017,2021-03-11 00:00:00,SALVN2BG7FH960125,No,Yes,Test Driver,STREET,Weather(Cloudy): Driver's decision to takeover because we were about to go in the intersection when the traffic light was about to turn red,Thursday,March
VALEO NORTH AMERICA INC.,AVT017,2021-03-11 00:00:00,SALVN2BG7FH960125,No,Yes,Test Driver,STREET,"Weather(Cloudy): Driver's decision to takeover because the front car was parked in the middle of the ego lane, outside of ODD",Thursday,March
VALEO NORTH AMERICA INC.,AVT017,2021-03-11 00:00:00,SALVN2BG7FH960125,No,Yes,AV System,STREET,"Weather(Cloudy): Car disengagement because braking too hard on a red traffic light that switched lately to red color (part of the safey concept, when pushing too hard the brake pedal, system gave back the control)",Thursday,March
VALEO NORTH AMERICA INC.,AVT017,2021-03-11 00:00:00,SALVN2BG7FH960125,No,Yes,Test Driver,STREET,"Weather(Cloudy): Driver's decision to takeover because the front car was parked at the right of the ego lane, outside of ODD",Thursday,March
VALEO NORTH AMERICA INC.,AVT017,2021-03-11 00:00:00,SALVN2BG7FH960125,No,Yes,Test Driver,STREET,"Weather(Cloudy): Driver's decision to takeover because the front car was parked in the middle of the ego lane, outside of ODD",Thursday,March
VALEO NORTH AMERICA INC.,AVT017,2021-03-11 00:00:00,SALVN2BG7FH960125,No,Yes,Test Driver,STREET,"Weather(Cloudy): Driver's decision at stop intersection because the strategy missed a front object and thus seen it too late to be considered in the stop queue (bad order of the queue because late detection), perception issue",Thursday,March
VALEO NORTH AMERICA INC.,AVT017,2021-03-11 00:00:00,SALVN2BG7FH960125,No,Yes,AV System,STREET,"Weather(Cloudy): Car disengagement because braking too hard on a parked car (part of the safey concept, when pushing too hard the brake pedal, system gave back the control)",Thursday,March
VALEO NORTH AMERICA INC.,AVT017,2021-03-11 00:00:00,SALVN2BG7FH960125,No,Yes,Test Driver,STREET,"Weather(Cloudy): Driver's decision to takeover because the front car was parked in the middle of the ego lane, outside of ODD",Thursday,March
VALEO NORTH AMERICA INC.,AVT017,2021-03-11 00:00:00,SALVN2BG7FH960125,No,Yes,Test Driver,STREET,"Weather(Cloudy): Driver's decision to let a vehicle out of its parking spot, outside of ODD",Thursday,March
VALEO NORTH AMERICA INC.,AVT017,2021-03-11 00:00:00,SALVN2BG7FH960125,No,Yes,Test Driver,STREET,"Weather(Cloudy): Driver's decision to takeover because the front car was parked in the middle of the ego lane, outside of ODD",Thursday,March
VALEO NORTH AMERICA INC.,AVT017,2021-03-11 00:00:00,SALVN2BG7FH960125,No,Yes,Test Driver,STREET,"Weather(Cloudy): System disengaged because braking too hard on a red traffic light that switched lately to red color (part of the safey concept, when pushing too hard the brake pedal, system gave back the control)",Thursday,March
VALEO NORTH AMERICA INC.,AVT017,2021-03-11 00:00:00,SALVN2BG7FH960125,No,Yes,Test Driver,STREET,"Weather(Cloudy): System disengaged because braking too hard on a red traffic light that switched lately to red color (part of the safey concept, when pushing too hard the brake pedal, system gave back the control)",Thursday,March
VALEO NORTH AMERICA INC.,AVT017,2021-03-11 00:00:00,SALVN2BG7FH960125,No,Yes,Test Driver,STREET,Weather(Cloudy): Ghost pedestrian detected at pedestrian crossing (it was a vertical sign in the middle of the pedestrian crossing),Thursday,March
VALEO NORTH AMERICA INC.,AVT017,2021-03-11 00:00:00,SALVN2BG7FH960125,No,Yes,Test Driver,STREET,"Weather(Cloudy): Stop intersection: Driver's decision to takeover because a side vehicle was seen too late when it was its turn to go, and no ours",Thursday,March
